Price,Close,High,Low,Open,Volume
Ticker,EMR,EMR,EMR,EMR,EMR
Date,,,,,
2000-01-03,14.139824867248535,14.139824867248535,13.832771124202964,13.970945308573471,2246800
2000-01-04,13.970940589904785,14.139820091540997,13.955587907937858,14.12446740957407,1708200
2000-01-05,14.231943130493164,14.308706577798953,13.955594720192325,13.970947409653483,2190200
2000-01-06,14.631114959716797,14.73858379992458,14.093770758677879,14.12447614159439,2593200
2000-01-07,15.291280746459961,15.398749587047531,14.677173085959561,14.86140538410968,2663200
2000-01-10,14.492940902709961,15.245222792787068,14.400824752904601,15.22987010115284,2557000
2000-01-11,14.462230682373047,14.738579039361067,14.40081993637571,14.431525309374377,1895000
2000-01-12,14.661819458007812,14.830699053859211,14.492939862156414,14.508292552688358,1361200
2000-01-13,15.10704517364502,15.275924743675603,14.677169904476258,14.723227969030054,2131800
2000-01-14,14.968873023986816,15.168457997639974,14.953520333705805,15.076341855953903,2687600
2000-01-18,14.784634590148926,14.922808745197047,14.585049699523863,14.907456061302812,2101600
2000-01-19,15.153106689453125,15.321986297947538,14.830700164145613,14.846052855826922,2323600
2000-01-20,14.846044540405273,15.32197771595084,14.815339174241043,15.19915625129392,2345000
2000-01-21,14.753931999206543,14.876753493476734,14.646463191720127,14.677168565287674,2468600
2000-01-24,14.277996063232422,14.815340001096008,14.185879959598664,14.815340001096008,2503800
2000-01-25,14.047706604003906,14.247291506574454,14.032353919190788,14.15517539769574,1917400
2000-01-26,13.878824234008789,14.124467140805406,13.709944735586117,14.109114459130616,2555000
2000-01-27,13.679241180419922,14.124469007840997,13.571772394490697,13.878826068574197,2657000
2000-01-28,13.756011962890625,14.00165503365653,13.571779659816197,13.663895811353411,3268000
2000-01-31,13.525718688964844,13.771361707152629,13.525718688964844,13.633187509422,1994200
2000-02-01,13.41824722290039,13.617832135826827,13.356836480461487,13.541068707778198,2353000
2000-02-02,13.141900062561035,13.495011863307418,13.141900062561035,13.479659176318444,3647600
2000-02-03,13.295430183410645,13.61783668901298,12.926965605579403,12.926965605579403,3129800
2000-02-04,12.712029457092285,13.203315619685224,12.635265994187138,13.080494079036988,4791600
2000-02-07,12.266794204711914,12.543142509699166,12.113267368607884,12.343557622763928,4253800
2000-02-08,12.251440048217773,12.497082956452717,12.174676639394354,12.282145411747141,4255000
2000-02-09,11.790863037109375,12.236090938250225,11.77551035086314,12.190032879511516,3230000
2000-02-10,11.468457221984863,11.898332459221242,11.314930351543298,11.806216336956304,4165200
2000-02-11,11.391695022583008,11.652690730647578,11.345636956453966,11.529869220970134,3386000
2000-02-14,11.391695022583008,11.483811154841092,11.222815446776522,11.453105777421731,2457000
2000-02-15,11.76015853881836,11.898332725305782,11.238167167643654,11.330283291968602,4507000
2000-02-16,12.0962553024292,12.20453380257882,11.663141301830711,11.802356516308796,2960000
