Price,Close,High,Low,Open,Volume
Ticker,BXP,BXP,BXP,BXP,BXP
Date,,,,,
2000-01-03,9.242223739624023,9.373986603529051,9.185753940807585,9.373986603529051,59900
2000-01-04,9.091643333435059,9.261052836542545,9.072820055312004,9.24222955841949,95800
2000-01-05,9.166933059692383,9.204579602031982,9.072816703843385,9.091639975013186,101000
2000-01-06,9.336350440979004,9.37399701533779,9.129294282005679,9.204587430723253,143100
2000-01-07,9.675167083740234,9.712813648268407,9.317524720722599,9.317524720722599,139000
2000-01-10,9.750457763671875,9.769281041207922,9.618694820919552,9.675164653527691,189100
2000-01-11,9.656341552734375,9.769281220017819,9.599871719092654,9.750457942137245,85300
2000-01-12,9.505757331848145,9.693990150300584,9.468110768157658,9.693990150300584,61100
2000-01-13,9.56222152709961,9.581044797822246,9.486928444209061,9.505751714931698,40800
2000-01-14,9.505757331848145,9.599873741074363,9.411640922621926,9.524580613693388,64400
2000-01-18,9.411639213562012,9.524578884124756,9.373992656707763,9.524578884124756,73000
2000-01-19,9.411639213562012,9.449285770416259,9.336346099853515,9.373992656707763,100500
2000-01-20,9.298701286315918,9.430464260008655,9.279878004359814,9.355171132184234,158700
2000-01-21,9.204586029052734,9.336349019243674,9.11046960748778,9.298702450617691,272300
2000-01-24,9.166933059692383,9.33634250022058,9.166933059692383,9.26104941554138,117100
2000-01-25,9.204586029052734,9.261055881991709,9.166939460426752,9.242232597678717,135300
2000-01-26,9.242223739624023,9.336340070984757,9.185753940807585,9.185753940807585,119700
2000-01-27,9.204586029052734,9.242232597678717,9.185762744739744,9.223409313365726,118600
2000-01-28,9.166933059692383,9.242226144371582,9.072816703843385,9.204579602031982,228200
2000-01-31,9.035176277160645,9.185762548446656,9.035176277160645,9.185762548446656,127900
2000-02-01,8.978704452514648,9.166937250261288,8.734001815444019,9.072820851387968,2240200
2000-02-02,9.016347885131836,9.072817704871701,8.95987806539197,9.072817704871701,428800
2000-02-03,9.091643333435059,9.110466611558113,9.016350220942842,9.035173499065897,149400
2000-02-04,9.016347885131836,9.204580617598054,8.997524611885215,9.072817704871701,506300
2000-02-07,9.035176277160645,9.091646128892899,8.922236573696136,8.997529709339142,105800
2000-02-08,9.204586029052734,9.204586029052734,9.016353185922823,9.035176470235813,76500
2000-02-09,9.204586029052734,9.317525734930683,9.12929289180077,9.12929289180077,91700
2000-02-10,9.12928581237793,9.204578891242903,9.110462542661686,9.166932351810416,68600
2000-02-11,9.053995132446289,9.223404604778965,9.01634858303903,9.166934780668074,84900
2000-02-14,9.072821617126465,9.129291461216463,9.035175054399799,9.072821617126465,124600
2000-02-15,9.035176277160645,9.148115980625152,9.016352993249892,9.148115980625152,153100
2000-02-16,9.091643333435059,9.091643333435059,9.035173499065897,9.035173499065897,102300
2000-02-17,9.185762405395508,9.223408972630734,9.110469270925053,9.110469270925053,144900
2000-02-18,9.072821617126465,9.166938023943128,8.997528491673133,9.11046817985313,80000
2000-02-22,9.053995132446289,9.09164168185355,8.997525308335398,9.01634858303903,93400
2000-02-23,9.148113250732422,9.148113250732422,9.035173580970293,9.091643415851358,73300
2000-02-24,9.166933059692383,9.185756330862183,9.148109788522584,9.148109788522584,45500
2000-02-25,9.185762405395508,9.223408972630734,9.14811583816028,9.185762405395508,113900
2000-02-28,9.148113250732422,9.185759807319798,9.129289972438734,9.185759807319798,83000
2000-02-29,9.12928581237793,9.204578891242903,9.12928581237793,9.18575562152666,105900
2000-03-01,9.148113250732422,9.185759807319798,9.129289972438734,9.185759807319798,84800
2000-03-02,9.148113250732422,9.185759807319798,9.129289972438734,9.129289972438734,64200
2000-03-03,9.148113250732422,9.185759807319798,9.148113250732422,9.148113250732422,160000
2000-03-06,9.12928581237793,9.18575562152666,9.110462542661686,9.12928581237793,60600
2000-03-07,8.997526168823242,9.129289104349942,8.90340978630417,9.0728192748385,97100
2000-03-08,9.035176277160645,9.072822844982147,8.941059857606888,8.941059857606888,49100
2000-03-09,9.166933059692383,9.242226144371582,9.091639975013186,9.091639975013186,113500
2000-03-10,9.148113250732422,9.185759807319798,9.07282013755767,9.16693652902611,132000
2000-03-13,9.035176277160645,9.072822844982147,8.959883141517638,9.016352993249892,53100
2000-03-14,9.148113250732422,9.148113250732422,9.035173580970293,9.035173580970293,51900
2000-03-15,9.223407745361328,9.261054307587292,9.07282149645747,9.166937902022381,337200
2000-03-16,9.298701286315918,9.33634785022813,9.185761594579288,9.185761594579288,102900
2000-03-17,9.336350440979004,9.37399701533779,9.223410717902645,9.261057292261432,84200
2000-03-20,9.411639213562012,9.411639213562012,9.31752282142639,9.336346099853515,149400
2000-03-21,9.411639213562012,9.468109048843383,9.355169378280639,9.468109048843383,124400
2000-03-22,9.411639213562012,9.449285770416259,9.373992656707763,9.411639213562012,107100
2000-03-23,9.411639213562012,9.505755605697631,9.373992656707763,9.392815935134887,142700
2000-03-24,9.411639213562012,9.449285770416259,9.355169378280639,9.449285770416259,119900
2000-03-27,9.430459022521973,9.468105565526054,9.392812479517893,9.449282294024012,87100
2000-03-28,9.468110084533691,9.48693336501984,9.41164024307524,9.41164024307524,188000
2000-03-29,9.548317909240723,9.567414545059204,9.471931365966798,9.471931365966798,34700
2000-03-30,9.624704360961914,9.662897632235572,9.548317818414597,9.624704360961914,218000
2000-03-31,9.720185279846191,9.720185279846191,9.605605492657434,9.62470212385556,156600
2000-04-03,9.70108699798584,9.796570137729795,9.624700486190676,9.681990370037049,272400
2000-04-04,9.777471542358398,9.853858038783073,9.720181670039892,9.75837491825223,324600
2000-04-05,9.911153793334961,9.930250428774913,9.7774773452553,9.7774773452553,243100
2000-04-06,10.426756858825684,10.522239980243501,9.949341251736595,9.949341251736595,224400
2000-04-07,10.464954376220703,10.484051008294099,10.254891423413353,10.407664480000518,180000
2000-04-10,10.522242546081543,10.522242546081543,10.407662772440002,10.464952659260772,91000
2000-04-11,10.484050750732422,10.579533908753664,10.464954119128173,10.579533908753664,125100
2000-04-12,10.541339874267578,10.541339874267578,10.445856723232545,10.445856723232545,141900
2000-04-13,10.503142356872559,10.617722091674803,10.388562622070312,10.54133560180664,325400
2000-04-14,10.388565063476562,10.541338079115924,10.350371809566722,10.541338079115924,185600
2000-04-17,10.388565063476562,10.464951571296243,10.331275182611803,10.331275182611803,139400
2000-04-18,10.426756858825684,10.426756858825684,10.331273737407866,10.388563610258556,141200
2000-04-19,10.445855140686035,10.464951767999903,10.36946863143056,10.426758513372166,185500
2000-04-20,10.445855140686035,10.48404839531377,10.426758513372166,10.426758513372166,52700
2000-04-24,10.503142356872559,10.503142356872559,10.426755867004394,10.445852489471434,115100
2000-04-25,10.484050750732422,10.61772717196216,10.445857487523924,10.61772717196216,161800
2000-04-26,10.694113731384277,10.751403626373836,10.560437309741975,10.57953394140516,349100
2000-04-27,10.694113731384277,10.73230699471065,10.636823836394719,10.694113731384277,112500
2000-04-28,10.65592098236084,10.75140414528522,10.65592098236084,10.69411424753059,189400
2000-05-01,10.808695793151855,10.827792428828802,10.560439529351548,10.694115979090176,259100
2000-05-02,11.056953430175781,11.228823172613746,10.808697135543163,10.808697135543163,558200
2000-05-03,10.999659538269043,11.076046062840357,10.980562907126215,11.037852800554699,349500
2000-05-04,10.999659538269043,11.056949431697527,10.865983120269245,11.037852800554699,258500
2000-05-05,11.037851333618164,11.076044590827916,10.96146481919866,10.980561447803536,266000
2000-05-08,11.095145225524902,11.095145225524902,10.980565412524646,11.018758683524732,181500
2000-05-09,11.114240646362305,11.152433913188293,10.999660845884343,11.056950746123324,315900
2000-05-10,11.095145225524902,11.133338496524988,11.056951954524816,11.056951954524816,136700
2000-05-11,11.133330345153809,11.152426966672083,11.076040480598987,11.152426966672083,138100
2000-05-12,11.19062328338623,11.209719910149687,11.1142367763324,11.1142367763324,128700
2000-05-15,11.076044082641602,11.209720476742449,11.037850827184217,11.190623849013756,389400
2000-05-16,11.056953430175781,11.076050068224443,11.018760154078455,11.056953430175781,154500
2000-05-17,11.133330345153809,11.133330345153809,11.037847237562438,11.037847237562438,167100
2000-05-18,11.114240646362305,11.152433913188293,11.056950746123324,11.095144012949312,126300
2000-05-19,11.171523094177246,11.190619714851053,11.018750128786788,11.056943370134402,71300
2000-05-22,11.114240646362305,11.152433913188293,10.98056421247135,11.152433913188293,158100
2000-05-23,11.056953430175781,11.152436620419095,10.999663516029791,11.11424334432177,90800
2000-05-24,10.885076522827148,11.076042777613589,10.865979897348504,11.076042777613589,233100
2000-05-25,10.827790260314941,10.923273419576978,10.808693628462533,10.885080155872163,109100
2000-05-26,10.827790260314941,10.84688689216735,10.77050036475772,10.84688689216735,128800
2000-05-30,10.694113731384277,10.846886784689767,10.694113731384277,10.846886784689767,237700
2000-05-31,10.675016403198242,10.751402924866923,10.65591977278107,10.732306294449753,175800
2000-06-01,10.65592098236084,10.69411424753059,10.541341186851582,10.69411424753059,223700
2000-06-02,10.827790260314941,10.84688689216735,10.655920573643275,10.655920573643275,123300
2000-06-05,10.770499229431152,10.90417563830707,10.732305969752318,10.90417563830707,89300
2000-06-06,10.865983009338379,10.885079640286248,10.713209961755414,10.770499854599025,79500
2000-06-07,11.037851333618164,11.05694796222304,10.82778841896453,10.885078304779158,82300
2000-06-08,11.152435302734375,11.152435302734375,10.961468944810841,10.999662216395548,105300
2000-06-09,11.095145225524902,11.152435132025031,11.018758683524732,11.114241861024945,66200
2000-06-12,11.181077003479004,11.209721948833774,11.056948906941662,11.114238797651204,208200
2000-06-13,11.209718704223633,11.2288153289327,11.171525454805494,11.209718704223631,114000
2000-06-14,11.515267372131348,11.706233663543143,11.209721305872472,11.228817935013652,195400
2000-06-15,11.34339427947998,11.572553759873514,11.209717915917086,11.572553759873514,197400
2000-06-16,11.32430648803711,11.362499764556627,11.247919934998073,11.362499764556627,276000
