Price,Close,High,Low,Open,Volume
Ticker,TROW,TROW,TROW,TROW,TROW
Date,,,,,
2000-01-03,8.649469375610352,9.172746882319874,8.526345256384582,9.12657533761021,748800
2000-01-04,8.387833595275879,8.649472441367053,8.372443074917575,8.541738798858923,1076200
2000-01-05,8.372441291809082,8.603299048017053,8.172364569762173,8.310879223486957,1050400
2000-01-06,8.61868667602539,8.61868667602539,8.218533366067069,8.357047973360334,478200
2000-01-07,8.557129859924316,8.741816115893906,8.49556777460112,8.67255876990531,466200
2000-01-10,8.649469375610352,8.803374524642564,8.587907315997466,8.695640920320015,407600
2000-01-11,8.61868667602539,8.757201283318656,8.510953092575074,8.61868667602539,402400
2000-01-12,8.988059043884277,8.988059043884277,8.664858290593918,8.757201362962592,717200
2000-01-13,9.48055362701416,9.772973300574662,9.011143098403881,9.018838352971263,1763400
2000-01-14,9.619075775146484,9.63446629638672,9.449780041503907,9.542123168945313,1019200
2000-01-18,9.249704360961914,9.57290534528837,9.157361222582926,9.557514822225206,673600
2000-01-19,9.388216972351074,9.665246325633566,9.265092815336635,9.280483334963439,371800
2000-01-20,9.388216972351074,9.511341129365515,9.295873854590244,9.49595060973871,379800
2000-01-21,9.834541320800781,9.896103394796404,9.449778358328137,9.572902506319384,1067200
2000-01-24,9.726808547973633,10.311648302440402,9.665246468556077,9.880713746517518,1131000
2000-01-25,10.434770584106445,10.465551618277852,9.480558524792876,9.711416281078417,1019800
2000-01-26,10.342423439025879,10.49632854972567,9.757584018366678,10.434766505445753,984000
2000-01-27,9.665247917175293,10.557898202519507,9.649857395014186,10.311649847941792,1275600
2000-01-28,8.988059043884277,9.696022598710778,8.957278019761386,9.696022598710778,1215800
2000-01-31,9.572900772094727,9.572900772094727,8.834156017978092,8.926499112242672,851600
2000-02-01,9.634469032287598,9.680640609119648,9.203534315188472,9.511344827402134,807200
2000-02-02,9.757589340209961,9.788370379138069,9.35743583414457,9.634465184497532,1163000
2000-02-03,9.465167999267578,9.880711960211032,9.234310243187881,9.849930926067072,1115800
2000-02-04,9.1419677734375,9.542121245002104,9.065015182752,9.542121245002104,577600
2000-02-07,9.034232139587402,9.557509640006433,9.003451110150989,9.557509640006433,576400
2000-02-08,9.034232139587402,9.172746772051264,8.988060595432781,9.157356257333056,549600
2000-02-09,8.849547386169434,9.234310316002887,8.772594800202743,9.03423359248949,597400
2000-02-10,8.787981033325195,9.080400717446349,8.741809504253434,8.86493358177813,464200
2000-02-11,8.641775131225586,8.864937623483415,8.618689356164431,8.772594523238796,425800
2000-02-14,8.295485496520996,8.726419808028579,8.172361407518828,8.703334041340673,1000000
2000-02-15,8.695639610290527,8.864935248720963,8.156971669830051,8.249314745337562,758600
2000-02-16,8.711028099060059,8.86493318914946,8.464779954917018,8.680247081042179,1428800
2000-02-17,8.203145980834961,8.757204621191544,8.110802874108865,8.711033067828495,753600
2000-02-18,7.987678527832031,8.249317323541366,7.972288010437365,8.156974219173366,669800
2000-02-22,8.03384780883789,8.203143452319148,7.941504730575386,8.187752939275398,464000
2000-02-23,7.956898212432861,8.218537031797192,7.941507693646724,7.987679250005136,689800
2000-02-24,8.711028099060059,8.711028099060059,7.9261121396041165,8.003064684648818,1495400
2000-02-25,8.41861629486084,8.74181728607122,8.341663677905988,8.72642676268025,664200
2000-02-28,8.434001922607422,8.5263450093513,8.172363176833104,8.449392437064734,873000
2000-02-29,8.110803604125977,8.480176064275927,8.095413084953062,8.434004506757182,1204600
2000-03-01,8.203145980834961,8.326270123136425,8.095412356321182,8.203145980834961,791200
2000-03-02,8.44939136505127,8.510953415069858,8.110800089949032,8.249314702490857,1276600
2000-03-03,8.387833595275879,8.557129319217227,8.310880993484357,8.557129319217227,674600
2000-03-06,8.28010082244873,8.572520739970154,8.249319778499107,8.372443954297601,633000
2000-03-07,8.01845645904541,8.38782873355038,7.972284924732289,8.372438222112674,781200
2000-03-08,7.602917671203613,7.956899668041029,7.5105745415938525,7.941509146439402,1486000
2000-03-09,7.8491644859313965,7.97228863473032,7.418229965135162,7.602916188333548,924000
2000-03-10,7.895330905914307,8.187750569096318,7.710644802851983,7.741425820029037,979200
2000-03-13,7.5721330642700195,7.756819236569288,7.556742549911747,7.664476150419654,1995200
2000-03-14,7.43361759185791,7.649084768433502,7.402836566632826,7.587522717983332,1102600
2000-03-15,8.587907791137695,8.61868882264715,7.449009625287893,7.4951811725520745,1442200
2000-03-16,8.86493968963623,9.003454372286797,8.587910324335098,8.772596567869186,1861600
2000-03-17,8.957279205322266,8.98806023351925,8.49556378236751,8.510954296466002,1757800
2000-03-20,8.880327224731445,9.111184951544221,8.834155679368891,8.957279800335703,614000
2000-03-21,8.86493968963623,9.003454372286797,8.772596567869186,8.86493968963623,430000
2000-03-22,8.665369033813477,8.89706339300635,8.54179870891061,8.866170811780634,599400
2000-03-23,9.437686920166016,9.468579512376051,8.495462857759916,8.603586930495043,1333400
2000-03-24,9.530364990234375,9.638489066298622,9.26777794836406,9.3604557278477,1370800
2000-03-27,9.02064037322998,9.854740681713574,8.81983844711356,9.823848077695663,992800
2000-03-28,8.912513732910156,9.051530411586398,8.680819268449754,8.943406328171545,681400
2000-03-29,9.036084175109863,9.453134213961087,8.943406388698481,9.097869366050785,773000
2000-03-30,9.468575477600098,9.669377241399122,8.897062765249032,8.912509054772034,1047600
2000-03-31,9.762056350708008,9.792948934096325,9.22143614141247,9.545808266989793,1248000
2000-04-03,9.499467849731445,9.792947344275994,9.45312898217178,9.746608476716329,775200
2000-04-04,9.175101280212402,9.684829129113092,8.773497520472466,9.484027249243123,1198800
2000-04-05,9.514914512634277,9.62303854118694,9.082418398423629,9.205988716769529,730800
2000-04-06,9.514914512634277,9.854732888085502,9.159649847389815,9.553530237117371,610600
2000-04-07,9.993746757507324,10.14820961311022,9.437680477336901,9.576697047379508,2039400
2000-04-10,9.947412490844727,10.209999466534727,9.731164393217668,10.040090246970609,710400
2000-04-11,10.001470565795898,10.209995434735273,9.638482830975507,10.020778424031025,1196600
2000-04-12,9.715718269348145,10.13276817916118,9.700271976392106,10.009197835512873,1173200
