Price,Close,High,Low,Open,Volume
Ticker,HPE,HPE,HPE,HPE,HPE
Date,,,,,
2015-10-19,7.272709846496582,8.129615576096915,7.241948983787411,8.129615576096915,2721233
2015-10-20,7.413331985473633,7.4396987538218,7.14088042658471,7.14088042658471,1220907
2015-10-21,7.241948127746582,7.624260734871623,7.206793890310803,7.5803161354434,135236
2015-10-22,7.448485374450684,7.49242853267521,7.136483398945257,7.343019775762261,189261
2015-10-23,7.470456600189209,7.580316298489251,7.4045407812091835,7.580316298489251,103061
2015-10-26,7.215584754943848,7.518797916173716,7.167246759294409,7.518797916173716,885743
2015-10-27,6.912370681762695,7.360597724050004,6.855243055422925,7.277104776648062,1094274
2015-10-28,7.154062747955322,7.1848236141483985,6.962906400147069,6.987075394636784,509801
2015-10-29,7.009049415588379,7.149669309290858,6.833273827406573,7.035415465394167,499650
2015-10-30,6.468538761138916,7.07496431506154,6.468538761138916,6.987075811669765,4214161
2015-11-02,6.367465972900391,6.666284229428907,6.090619657602698,6.587185385208633,70312635
2015-11-03,6.310338020324707,6.4641415833586295,6.009323124477756,6.182900493960975,69176379
2015-11-04,6.002732276916504,6.376255256881952,5.98075961586511,6.323522456676144,54241942
2015-11-05,5.835744857788086,6.103801855739574,5.765434583217301,5.993942164387311,38180025
2015-11-06,6.327917098999023,6.363072061800324,5.778618551936568,5.79180157285537,51702744
2015-11-09,6.240029335021973,6.3630720654233235,6.209268472158263,6.266396097928076,30158099
2015-11-10,6.332312107086182,6.345495129895592,6.156536546817801,6.209269359109033,25426050
2015-11-11,6.200480937957764,6.288367993920305,6.19169201604544,6.240030004982873,18942302
2015-11-12,6.020309925079346,6.073042729916962,5.971971580732655,6.068648629952781,35050675
2015-11-13,5.8840837478637695,6.046675529524604,5.778618145818447,5.980759708509638,25678456
2015-11-16,5.879690170288086,5.9807606062785945,5.774224912938146,5.875295348928654,23712203
2015-11-17,5.809378147125244,5.928026758974525,5.765434630748745,5.879688782802369,21370697
2015-11-18,5.993943214416504,6.033492998653065,5.795756974288587,5.923633288055391,22402515
2015-11-19,6.055465221405029,6.1038032078867674,5.9412117660366714,5.945605866242818,22662319
2015-11-20,6.2444233894348145,6.428987844217431,6.011521311783876,6.0554648347266395,31932509
2015-11-23,6.086225986480713,6.2444236860644216,5.963183251131881,6.226846564473742,26354291
2015-11-24,6.01591682434082,6.163128571287666,5.932422782198618,5.967578471965275,41484183
2015-11-25,6.204874038696289,6.530058328632066,6.081831314908333,6.112591455065235,39017248
2015-11-27,6.305944919586182,6.433382480697642,6.174113979236234,6.20487484444109,10395090
2015-11-30,6.530058860778809,6.5915805882130325,6.2312405869272425,6.25321325048533,50075613
2015-12-01,6.8596367835998535,6.978284675270856,6.525663605093735,6.538846624051248,43197341
2015-12-02,6.569606781005859,6.828875196337609,6.534451106134235,6.754171189868669,21818558
2015-12-03,6.424592018127441,6.7409880738192225,6.407014900121625,6.591579326029611,32527478
2015-12-04,6.688257694244385,6.721214888991724,6.257607738656774,6.323523570258558,20648579
2015-12-07,6.813950538635254,6.827181371441943,6.580203413488448,6.615486599197738,16424439
2015-12-08,6.6904616355896,6.74338569108559,6.44789371126253,6.65517989681707,19988745
2015-12-09,6.5493316650390625,6.787488824875906,6.4743559814415335,6.61107579225517,24538415
2015-12-10,6.491997718811035,6.531690941502489,6.408201236981789,6.522869421272611,19528668
2015-12-11,6.253839492797852,6.791899370000918,6.236198624295075,6.611075583084671,18265779
2015-12-14,6.368508338928223,6.394970006292355,6.139171234987407,6.306764207189034,19834755
2015-12-15,6.421432971954346,6.606666831085045,6.388355522954888,6.399382062956742,22175746
2015-12-16,6.483177661895752,6.531691686683301,6.417022765641652,6.447894471625286,13490889
2015-12-17,6.311172962188721,6.491996731350768,6.271479745534774,6.443482719477223,13118732
2015-12-18,6.245018482208252,6.344251530177867,6.174453563283787,6.29353249717879,33271447
2015-12-21,6.183273792266846,6.350866002101244,6.117118915463652,6.227377043468976,16970372
2015-12-22,6.200915336608887,6.236198520363538,6.139170488706796,6.192094540670224,12547163
2015-12-23,6.575794219970703,6.602256612644525,6.196506437997396,6.258250573565617,19359710
2015-12-24,6.62430477142334,6.690459640145342,6.522867450783278,6.531688968348269,3748234
2015-12-28,6.716922283172607,6.738973906937911,6.53609925776448,6.566970952101179,10203937
2015-12-29,6.7036919593811035,6.8082164725704315,6.69487188719218,6.743385178905426,10797873
2015-12-30,6.738975524902344,6.827181317472528,6.681641434080862,6.743385561246849,10796841
2015-12-31,6.7036919593811035,6.752205974762892,6.659589427430861,6.7169235150015725,11644903
2016-01-04,6.6728196144104,6.681640409415277,6.500816644654954,6.602254701708329,25940497
