Price,Close,High,Low,Open,Volume
Ticker,LYB,LYB,LYB,LYB,LYB
Date,,,,,
2010-04-28,8.980033874511719,9.082079713994807,8.857579178551202,9.082079713994807,5244400
2010-04-29,9.388216018676758,9.490261844966723,8.93921422729134,8.980032713516898,8773600
2010-04-30,9.102490425109863,9.388219145299086,9.082081564474116,9.36781028466334,1644400
2010-05-03,9.306583404541016,9.36781155182671,9.245356035803555,9.286174541144607,3302700
2010-05-04,8.775941848754883,9.306579881679026,8.775941848754883,9.306579881679026,2276500
2010-05-05,8.404497146606445,8.98003573846999,8.163668853154537,8.98003573846999,6999200
2010-05-06,7.939167022705078,8.388168116186181,7.530983644232797,8.36775925868177,8029400
2010-05-07,7.592211723327637,7.9799855029319655,7.306483019578693,7.9595766434705055,3881500
2010-05-10,7.759564399719238,8.102438423985523,7.633027798409582,8.061619939468521,3861100
2010-05-11,7.714664936065674,7.869775040564399,7.653437591046885,7.653437591046885,2626900
2010-05-12,8.082033157348633,8.179997884516771,7.837123675073059,7.837123675073059,5714300
2010-05-13,8.020804405212402,8.204487263828339,8.000395544720908,8.102441404274623,2475900
2010-05-14,7.653437614440918,7.918756629365284,7.653437614440918,7.877938139712011,3133400
2010-05-17,7.694256782531738,7.837121119641219,7.633029431927104,7.755484133136372,10117000
2010-05-18,7.669765949249268,7.886102638580438,7.449346554216001,7.775892941063805,6219800
2010-05-19,7.224846363067627,7.726911749296751,7.163618231316923,7.7146659672370035,6227700
2010-05-20,6.898298263549805,6.996262171344305,6.6125703937861635,6.996262171344305,10248400
2010-05-21,6.755435466766357,6.988100676249234,6.632980748973777,6.6737992477540065,4560800
2010-05-24,6.898298263549805,7.000344098154234,6.808498209375164,6.816662062995022,1761300
2010-05-25,6.763599395751953,6.853400249754209,6.612571960735985,6.853400249754209,4649600
2010-05-26,7.0003437995910645,7.10238962984326,6.85747948152841,6.935034530513491,2079300
2010-05-27,7.30648136138916,7.347299849596499,7.204435530144764,7.204435530144764,3156100
2010-05-28,7.253420352935791,7.3064838607736355,6.632981299880064,7.3064838607736355,222200
2010-06-01,7.143208980560303,7.265663680236425,7.020754280884181,7.204436330398364,900800
2010-06-02,7.073818683624268,7.208519181961446,7.028918257995843,7.1881103222474865,829900
2010-06-03,7.073818683624268,7.143209896619062,7.000345542977063,7.122801036905102,2173600
2010-06-04,6.959526062011719,6.979935697391039,6.83707136392773,6.959526062011719,3147200
2010-06-07,6.894216060638428,7.020753451034826,6.832988718037406,7.000343817802552,2826800
2010-06-08,6.837072372436523,6.951364011775464,6.735026516131501,6.951364011775464,2037700
2010-06-09,6.853399276733398,6.979935905669047,6.816662710502404,6.853399276733398,1410200
2010-06-10,6.926869869232178,6.9676883522812165,6.877888312411577,6.926869869232178,1401000
2010-06-11,6.99626350402832,7.016673141965698,6.914627287923054,6.914627287923054,452500
2010-06-14,7.139127731323242,7.175864300423978,7.0166730200195015,7.0166730200195015,1008500
2010-06-15,7.335057258605957,7.347303043956586,7.081983923078914,7.13504743583515,1974300
2010-06-16,7.20035457611084,7.335055060407198,7.196272648883918,7.318728130047525,1041500
2010-06-17,7.061573028564453,7.245255883509283,6.996263742039203,7.216683167973001,1090600
2010-06-18,7.02483606338501,7.08198226979899,7.00034527694934,7.073818414804413,1373700
2010-06-21,6.979934215545654,7.155453149805091,6.975852289336387,7.122798518678764,514100
2010-06-22,6.873807430267334,6.9799351908947305,6.857479723148691,6.975853264115069,1502900
2010-06-23,6.796252250671387,6.918707716113304,6.775843395705023,6.8982980825990285,1125700
2010-06-24,6.857479572296143,6.906461914026617,6.673797542539656,6.812579935803442,2151600
2010-06-25,6.865644931793213,6.9064634290983165,6.816663357865554,6.898299573927679,612000
2010-06-28,6.886054039001465,6.886054039001466,6.816662832495297,6.886054039001466,355800
2010-06-29,6.632980823516846,6.83299061338481,6.632980823516846,6.83299061338481,2561000
2010-06-30,6.592160224914551,6.735024537479755,6.592160224914551,6.64114256411183,1534100
2010-07-01,6.3472514152526855,6.653388550290488,6.286023676825931,6.628897766338981,4006100
2010-07-02,6.318678855895996,6.404397385612757,6.286024214982375,6.359497351675035,231700
2010-07-06,6.147241592407227,6.3635786648977035,6.081931927609622,6.326842100097172,833700
2010-07-07,6.122748851776123,6.1839761845843295,6.065603055687613,6.143158092470155,2137200
2010-07-08,6.14315938949585,6.183977490228085,6.102340899489643,6.102340899489643,2422200
2010-07-09,6.44929838180542,6.539098846933115,6.1227515543834885,6.163570053789003,1478700
2010-07-12,6.457462310791016,6.539099315451232,6.449298843889447,6.457462310791016,786100
2010-07-13,6.694206237792969,6.735024725170246,6.461541871854751,6.461541871854751,1647300
2010-07-14,6.694206237792969,6.714615870755553,6.632978896001,6.69420623779297,1537200
2010-07-15,6.681962966918945,6.706453754268269,6.530934758077248,6.706453754268269,905900
2010-07-16,6.612569808959961,6.653387516353404,6.530932837077349,6.653387516353404,624700
2010-07-19,6.714617729187012,6.816663586599895,6.57583530082164,6.604408016329551,497300
2010-07-20,6.6084885597229,6.710534395759489,6.592160852254033,6.710534395759489,1244700
2010-07-21,6.628896713256836,6.653387493317681,6.608487859630776,6.608487859630776,1801200
2010-07-22,6.755435466766357,6.771763177697693,6.637062676706611,6.637062676706611,1126300
2010-07-23,6.849316596984863,6.853398523734039,6.743188837150056,6.755433838849662,1415100
2010-07-26,7.204439163208008,7.224848806877831,6.939120023886706,6.939120023886706,3400400
2010-07-27,7.441184997558594,7.486085431569791,7.0411653555170295,7.314648330902229,5778800
2010-07-28,7.318728446960449,7.437101227474858,7.273828024068064,7.437101227474858,2440000
2010-07-29,7.322809219360352,7.40852734567335,7.281990730309815,7.388118490422042,1598500
2010-07-30,7.347302436828613,7.375875155070793,7.216683851408257,7.314647790473524,2023100
2010-08-02,7.371790409088135,7.453427383044183,7.367708482535544,7.408526969513568,1543000
2010-08-03,7.30648136138916,7.396282191154889,7.224845163522387,7.3840364111283145,1558700
2010-08-04,7.469750881195068,7.53506011895598,7.306477786792791,7.306477786792791,4194300
2010-08-05,7.4452667236328125,7.469757514905951,7.428939788966792,7.469757514905951,252300
2010-08-06,7.347302436828613,7.449348304006788,7.314647790473524,7.437102519668062,500600
2010-08-09,7.367710590362549,7.408529089018329,7.343219802588322,7.347301730308711,1252900
2010-08-10,7.343218803405762,7.367709587847558,7.306482237469068,7.367709587847558,1056300
2010-08-11,7.188106060028076,7.2656603037934655,7.184024134796061,7.2656603037934655,2021000
2010-08-12,7.143208980560303,7.196272476140491,7.102390487818932,7.196272476140491,3260500
2010-08-13,7.355464458465576,7.359546385560377,7.147290847918666,7.147290847918666,2973700
2010-08-16,7.633030414581299,7.877939848528765,7.612620776053609,7.694257773068165,10729700
2010-08-17,7.784055233001709,7.837119496806225,7.735073674079831,7.735073674079831,4572800
2010-08-18,8.082033157348633,8.184079034479542,7.796305168511044,7.796305168511044,3564800
2010-08-19,8.082033157348633,8.20040674852365,7.755486661949029,8.11876973539962,5313000
2010-08-20,8.118766784667969,8.171831057477078,8.065703290406834,8.08203021996873,3292700
2010-08-23,8.188156127929688,8.265711166746868,8.122846867414523,8.122846867414523,2222900
2010-08-24,8.159585952758789,8.184076738405713,8.041213173341962,8.082030889904155,5178500
2010-08-25,8.135095596313477,8.184077170191554,8.110604809374438,8.139177523894663,3994300
2010-08-26,8.163667678833008,8.367759370803833,8.143258821055133,8.143258821055133,2807100
2010-08-27,8.343268394470215,8.343268394470215,8.155503637317068,8.22081291496651,1984200
2010-08-30,8.253466606140137,8.490212905073497,8.253466606140137,8.326939729696681,1728000
2010-08-31,8.36776065826416,8.371842586157383,8.253469012898345,8.253469012898345,2316300
2010-09-01,8.580013275146484,8.694304102504896,8.363675842785696,8.36775776926962,5464700
2010-09-02,8.551443099975586,8.592260819803245,8.47388803091645,8.592260819803245,1548700
2010-09-03,8.624911308288574,8.694302488538124,8.567765905217556,8.567765905217556,1072600
2010-09-07,8.555521965026855,8.620832012120916,8.490212696480688,8.620832012120916,1540000
2010-09-08,8.567770957946777,8.624916394718559,8.551444023961205,8.551444023961205,2135400
2010-09-09,8.449395179748535,8.633077209757383,8.437149399662115,8.5718498664211,2958400
2010-09-10,8.486129760742188,8.498374759422635,8.44531128186266,8.453474354800383,806500
2010-09-13,8.726958274841309,8.739204053646219,8.482048927125717,8.482048927125717,3431400
2010-09-14,8.780023574829102,8.80451435678381,8.698386596916178,8.731041232371764,2403900
